index,Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,City,District,href
2530,65000,833,78.0,3,9,3,1990-01-01,Central thermostat,Partial decoration,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-banduziu-gatveje-parduodamas-triju-kambariu-1-3250775/
2531,66000,1200,55.0,4,5,2,1983-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-kuncu-g-ramioje-vietoje-parduodamas-2-ju-1-3250401/
2532,71500,1067,67.0,4,5,2,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-2-ju-kambariu-su-didziuoju-holu-1-3250339/
2533,71500,1067,67.0,4,5,2,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-tvarkingas-labai-sviesus-bei-1-3209605/
2534,71500,1067,67.0,4,5,2,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-brozynu-g-parduodamas-2-kambariu-su-1-3248687/
2535,71500,1067,67.0,4,5,2,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-gera-kaina-tvarkingas-2k-butas-parduodamas-1-3248657/
2536,56000,1018,55.0,8,10,2,1990-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-2-ju-kambariu-su-holu-butas-1-3250327/
2537,56000,1018,55.0,8,10,2,1990-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-tvarkingas-siltas-sviesus-1-3243301/
2538,68500,878,78.0,4,5,3,1987-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-namu-bendrijoje-smiltele-parduodamas-3-ju-1-3250039/
2539,66000,857,77.0,1,9,3,1988-01-01,Central,Partial decoration,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-markuciu-g-markuciu-gatveje-parduodamas-triju-kambariu-1-3249373/
2540,66000,857,77.0,1,9,3,1988-01-01,Central,Partial decoration,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-markuciu-g-atskiras-koridorius-2iem-butam-is-laiptines-1-3238208/
2541,68500,878,78.0,4,5,3,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-kuncu-g-parduodamas-3-kambariu-su-holu-butas-1-3249225/
2542,52000,1196,43.48,6,9,1,1991-01-01,Central thermostat,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-reguliuojamas-individualus-sildymas-1-3160761/
2543,52000,1209,43.0,6,9,1,1991-01-01,Central thermostat,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-reguliuojamas-sildymas-banduziu-gatveje-1-3247471/
2544,70000,886,79.0,3,5,3,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-3-ju-kambariu-su-holu-butas-kuncu-g-53-1-3248775/
2545,69000,871,79.21,3,5,3,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-parduodamas-3-kambariu-butas-su-holu-kuncu-1-3249597/
2546,70000,897,78.0,3,5,3,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-kuncu-g-parduodamas-3-kambariu-su-holubutas-1-3247301/
2547,70000,897,78.0,3,5,3,1988-01-01,Central,Partial decoration,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-kuncu-g-parduodamas-3-kambariu-butas-su-holu-78-kvm-1-3247237/
2548,90000,1154,78.0,3,5,3,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-mogiliovo-gparduodamas-suremontuotas-3-1-3248231/
2549,75000,852,88.0,1,5,4,1988-01-01,Central,Other,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-parduodamas-patogiai-isplanuotas-4-iu-1-3247883/
2550,78000,1406,55.47,6,9,2,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-2-ju-kambariu-su-holu-butas-1-3239010/
2551,59000,1337,44.12,3,5,1,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-parduodamas-1-kambario-su-holu-4412-kvm-1-3247171/
2552,85000,961,88.45,4,10,4,1997-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-parduodamas-erdvus-4-kambariu-su-holu-butas-1-3244997/
2553,55000,1279,43.0,5,5,1,1990-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodu-1kamb-su-holu-banduziu-g-55-su-1-3243503/
2554,84000,1105,76.0,3,9,3,1989-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-vaidaugu-g-vaidaugu-g-parduodamas-suremontuotas-3-k-1-3243335/
2555,49900,1349,37.0,3,5,1,1992-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-jurininku-pr-parduodamas-37kv-butas-butas-kampinis-bet-1-3240720/
2556,55990,1018,55.0,8,9,2,1990-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-pietu-puse-du-balkonai-luzu-g-1-3238344/
2557,69000,1557,44.31,8,10,1,1990-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-luzu-g-galimas-keitimas-i-panasu-buta-kauno-mieste-1-3096681/
2558,73000,1345,54.26,7,9,2,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-markuciu-g-salia-rimi-prekybos-centro-1-3225724/
2559,59000,1341,44.0,2,5,1,1988-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-1-no-kambario-su-holu-butas-1-3222520/
2560,63000,807,78.04,3,9,3,1991-01-01,Central,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-balandziu-g-parduodamas-7804-kvm-3-kambariu-butas-1-3221230/
2561,80800,1039,77.75,5,5,3,1989-01-01,Central thermostat,Fully equipped,Klaipėda,Bandužiai,https://en.aruodas.lt/butai-klaipedoje-banduziuose-brozynu-g-parduodamas-jaukus-ir-erdvus-3-kambariu-butas-1-3176040/
2562,53000,1767,30.0,1,5,1,1990-01-01,Central,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-parduodamas-butas-parduodu-vieno-kambario-1-3240468/
2563,46000,1394,33.0,3,5,2,1973-01-01,Central,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-prie-pc-akropolio-parduodamas-33-kvm-1-3239742/
2564,24900,830,30.0,2,3,1,1939-01-01,Solid fuel,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-jurginu-g-parduodamas-bute-vienas-kambarys-21kvm-1-3189162/
2565,39000,1054,37.0,1,5,2,1962-01-01,Central,Partial decoration,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-blokas-bendrabutyje-taikos-pr-1-3248945/
2566,190000,2992,63.5,29,34,2,2009-01-01,Central thermostat,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-kuosu-g-butas-29ame-aukste-kampinis-is-kurio-1-3186594/
2567,24000,1043,23.0,4,5,1,1973-01-01,Central,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-taikos-prospekte-vetrunges-raj-parduodamas-1-3237770/
2568,83000,1729,48.0,2,5,2,1967-01-01,Central,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-klaipedoje-taikos-pr-strategiskai-1-3250797/
2569,235000,2670,88.0,5,5,3,2011-01-01,Central thermostat,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-leliju-g-parduodamas-modernus-isskirtinis-88-kvm-1-3249629/
2570,48500,1083,44.77,2,3,2,1966-01-01,Solid fuel,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-minijos-g-parduodamas-2-kambariu-butas-minijos-g-1-3249491/
2571,56000,1143,49.0,4,5,2,1973-01-01,Central,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-vetrunges-raj-taikos-pr-parduodamas-2-ju-1-3247281/
2572,135000,2895,46.64,1,4,2,2019-01-01,Central thermostat,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-paryziaus-komunos-g-naujas-puikus-jaukus-sviesus-ir-siltas-1-3233962/
2573,99800,2851,35.0,2,7,1,2008-01-01,Central thermostat,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-birutes-g-butas-studija-3531-m2-su-terasa-622-m2-1-3223222/
2574,94800,2685,35.31,2,7,1,2008-01-01,Central thermostat,Fully equipped,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g-butas-studio-3531-m2-su-terasa-622-m2-1-3222268/
2575,198000,3882,51.0,1,4,2,2019-01-01,"Electric, central thermostat",Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-parduodamas-naujos-statybos-a-klases-dvieju-1-3251701/
2576,150000,4545,33.0,1,6,1,2021-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-videniskiu-g-savininke-parduoda-naujai-irengta-15-1-3246729/
2577,145000,2685,54.0,2,5,3,1968-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-naujai-irengtas-3-kambariu-butas-snipiskese-1-3246503/
2578,285000,3465,82.25,2,4,4,1940-01-01,"Central, central thermostat, gas",Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodami-trumpalaikei-nuomai-pritaikyti-ir-1-2781517/
2579,445000,5427,82.0,2,5,3,2018-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-ceikiniu-g-parduodamas-3-k-butas-centre-ceikiniu-g-1-3096929/
2580,205600,3640,56.49,3,6,3,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-naujas-butu-projektas-snipiskese-aura-1-3099377/
2581,158500,3901,40.63,3,5,2,2022-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-satrijos-g-naujas-etapas-butu-projekte-snipiskiu-1-3233204/
2582,300680,4716,63.76,6,6,3,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-link-ten-isskirtiniai-butai-veiksmo-centre-1-2955187/
2583,129814,3983,32.59,3,6,1,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-link-ten-isskirtiniai-butai-veiksmo-centre-1-3247827/
2584,330761,4332,76.35,5,5,4,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-link-ten-isskirtiniai-butai-veiksmo-centre-1-3222004/
2585,185000,3109,59.5,2,6,3,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-link-ten-isskirtiniai-butai-veiksmo-centre-1-3221988/
2586,379000,3990,94.98,6,6,3,2005-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-nepraleiskite-retos-progos-isigyti-1-3251845/
2587,810000,3938,205.69,10,10,4,2008-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-saltoniskiu-g-erdvus-apartamentai-su-ikvepiancia-sostines-1-3208389/
2588,185900,3293,56.46,3,7,3,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-sienos-jau-kyla-parduodamas-5646-m2-3-1-3226796/
2589,138897,4140,33.55,4,6,2,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-butu-projektas-snipiskese-aura-nauja-1-3099755/
2590,165000,3837,43.0,3,4,2,2017-01-01,Gas,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kernaves-g-parduodamas-siltas-jaukus-ir-tvarkingas-2-k-1-3219662/
2591,185000,4356,42.47,1,5,2,2021-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kernaves-g-dizainerio-irengtas-ir-dar-niekieno-1-3241944/
2592,138900,4067,34.15,3,6,1,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-naujas-butu-projektas-snipiskese-aura-1-3202831/
2593,214700,4500,47.71,2,5,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246037/
2594,123900,4599,26.94,2,5,1,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246043/
2595,121900,4598,26.51,2,5,1,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246049/
2596,151000,4599,32.83,2,5,1,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246057/
2597,221000,4499,49.12,2,5,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246065/
2598,180000,2872,62.68,5,6,2,2006-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-centrineje-vilniaus-miesto-dalyje-visai-1-3240348/
2599,131136,4030,32.54,2,5,1,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-satrijos-g-naujas-etapas-butu-projekte-snipiskiu-1-3252361/
2600,212000,4499,47.12,2,5,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246031/
2601,205624,3640,56.49,3,6,3,2022-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-parduodamas-3-kambariu-butas-snipiskese-jau-1-3252303/
2602,250000,3205,78.0,1,2,3,2013-01-01,"Gas, other",Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-stilingas-triju-kambariu-loftas-naujos-1-3251781/
2603,139200,3416,40.75,5,7,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-siulome-isigyti-4075-m-2-kambariu-buta-1-3251137/
2604,125420,3049,41.13,3,6,2,2022-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-kvieciame-apziureti-siulome-isigyti-4113-1-3248223/
2605,200000,4606,43.42,4,5,2,2017-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-dar-niekieno-negyventas-siuolaikiskai-ir-itin-1-3250225/
2606,185000,2891,64.0,1,2,2,1959-01-01,Gas,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-zalgirio-g-parduodamas-butas-salia-miesto-centro-su-1-3243725/
2607,379000,5414,70.0,5,6,3,2017-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-tarpininkavimo-paslaugos-nedomina-1-3251883/
2608,155000,4662,33.25,3,5,1,2021-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kernaves-g-dizainerio-irengtas-ir-dar-niekieno-1-3242008/
2609,289000,2094,138.0,6,7,5,1996-01-01,Electric,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-erdvus-5-kambariu-138-kv-m-ploto-1-3239106/
2610,224000,2947,76.0,3,4,3,1959-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-parduodamas-3-nepereinamu-kambariu-butas-1-3200599/
2611,423000,4530,93.38,4,4,4,2023-01-01,"Electric, aerothermal",Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-unikalus-krastinis-naujai-1-3252515/
2612,315000,3825,82.35,8,27,2,2004-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-labai-sviesus-ir-siltas-82-kvm-butas-visus-1-3251423/
2613,145000,3021,48.0,1,3,2,2013-01-01,Gas,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-butas-yra-strategiskai-patogioje-vietoje-1-3250033/
2614,149000,4070,36.61,4,8,2,2019-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-orsos-g-parduodamas-15-kambariu-butas-projekte-1-3249101/
2615,184000,3234,56.9,1,6,3,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-3-kambariu-butas-name-sumaniems-1-3211838/
2616,350000,3623,96.61,3,3,3,1959-01-01,Central,Other,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-centro-privalumai-ir-isskirtinis-prestizinis-1-3247159/
2617,91500,3389,27.0,2,5,2,1968-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-naujai-irengtas-2-kambariu-butas-snipiskese-1-3246505/
2618,149999,2632,57.0,2,16,2,1992-01-01,Central,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-2-ju-kambariu-butas-snipiskese-1-3246285/
2619,1670000,2793,598.0,4,4,17,1940-01-01,"Central, other",Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-lvivo-g-tarpininku-paslaugos-nedomina-rimtai-aciu-1-3246223/
2620,65000,1671,38.9,2,2,2,1940-01-01,"Central, electric",Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-parduodamas-ne-irengtas-1-arba-2-kambariu-1-3244593/
2621,79000,3121,25.31,8,9,2,1981-01-01,Central,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-25-m2-loftas-puikioje-vietoje-1-3242038/
2622,283000,5404,52.37,5,7,3,2018-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-ideali-vieta-vilniaus-sirdyje-gyvenimui-1-3252533/
2623,71500,2241,31.9,3,9,1,1971-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-1-kambario-butas-kalvariju-g-1-3241194/
2624,184000,3426,53.7,2,6,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-2-kambariu-butas-name-1-3184112/
2625,118000,4069,29.0,3,4,1,1962-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-krokuvos-g-parduodamas-1-kambario-butas-neseniai-1-3236824/
2626,210000,4795,43.8,3,5,2,2017-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-dvieju-kambariu-bustas-linkmenu-1-3239354/
2627,299000,5750,52.0,5,7,2,2020-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-parduodamas-erdvus-2-kambariu-butas-5233-kv-1-3249499/
2628,160000,3200,50.0,1,6,2,2021-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-videniskiu-g-parduodamas-gerai-isplanuotas-erdvus-2-1-3236234/
2629,84000,2569,32.7,4,5,1,1976-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-1-kambario-butas-3270-kvm-1-3235102/
2630,200000,4335,46.14,2,8,2,2018-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-butas-yra-itin-patrauklioje-centrineje-1-3192300/
2631,188000,4698,40.02,5,5,2,2022-01-01,Central thermostat,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-parduodamas-naujai-irengtas-butas-vilniaus-1-3234232/
2632,145000,2685,54.0,2,5,3,1968-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-efektyviai-isplanuotas-3-kambariu-1-3233920/
2633,95000,3480,27.3,2,5,2,1968-01-01,Central,Fully equipped,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-efektyviai-isplanuotas-2-kambariu-1-3233910/
2634,172000,3755,45.8,5,6,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-2-kambariu-butas-name-1-3233206/
2635,167000,3866,43.2,5,6,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-2-kambariu-butas-name-1-3233194/
2636,174000,3640,47.8,5,6,2,2023-01-01,Central thermostat,Partial decoration,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-2-kambariu-butas-name-1-3233192/
